data;mes;lancamento;categoria;tipo; valor ;fonte;conta_final; pilar_tribalance
2025-05-01;MAIO;Amazon Prime Canais    SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 21,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;NETFLIX COM            SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 20,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;NETFLIX COM            SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 20,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;NETFLIX COM            SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 20,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;NETFLIX COM            SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 20,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;NETFLIX COM            SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 20,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-19;NOVEMBRO;NETFLIX COM            SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 20,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;AmazonPrimeBR          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 19,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;AmazonPrimeBR          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 19,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-02-01;FEVEREIRO;AmazonPrimeBR          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 19,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-01-01;JANEIRO;AmazonPrimeBR          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 19,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;AmazonPrimeBR          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 19,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;AMAZONPRIMEBR          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 19,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-05-01;MAIO;AmazonPrimeBR          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 19,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-03-01;MARÇO;AmazonPrimeBR          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 19,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;AmazonPrimeBR          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 19,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;AmazonPrimeBR          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 19,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-10;NOVEMBRO;AmazonPrimeBR          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 19,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-03-01;MARÇO;KIWIFY;ASSINATURA;DESPESA;-R$ 19,77 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 12,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 12,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 12,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 12,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 12,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 12,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 12,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 12,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 12,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 12,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 12,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 12,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;Amazon Music           SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 11,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;Amazon Music           SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 11,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-02-01;FEVEREIRO;Amazon Music           SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 11,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-01-01;JANEIRO;Amazon Music           SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 11,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;Amazon Music           SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 11,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;AMAZON MUSIC           SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 11,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-05-01;MAIO;Amazon Music           SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 11,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-03-01;MARÇO;Amazon Music           SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 11,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;Amazon Music           SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 11,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;Amazon Music           SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 11,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-10;NOVEMBRO;Amazon Music           SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 11,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;04 - BEÇARIO ;BABY;DESPESA;-R$ 1.275,00 ;Caixa;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;04 - BEÇARIO ;BABY;DESPESA;-R$ 1.275,00 ;Caixa;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;04 - BEÇARIO ;BABY;DESPESA;-R$ 1.275,00 ;Caixa;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;04 - BEÇARIO ;BABY;DESPESA;-R$ 1.275,00 ;Caixa;Corrente;ESSENCIAIS
2025-07-01;JULHO;04 - BEÇARIO ;BABY;DESPESA;-R$ 1.275,00 ;Caixa;Corrente;ESSENCIAIS
2025-06-01;JUNHO;04 - BEÇARIO ;BABY;DESPESA;-R$ 1.275,00 ;Caixa;Corrente;ESSENCIAIS
2025-05-01;MAIO;04 - BEÇARIO ;BABY;DESPESA;-R$ 1.275,00 ;Caixa;Corrente;ESSENCIAIS
2025-03-01;MARÇO;04 - BEÇARIO ;BABY;DESPESA;-R$ 1.275,00 ;Caixa;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;04 - BEÇARIO ;BABY;DESPESA;-R$ 1.275,00 ;Caixa;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;04 - BEÇARIO ;BABY;DESPESA;-R$ 1.275,00 ;Caixa;Corrente;ESSENCIAIS
2025-11-01;NOVEMBRO;04 - BEÇARIO ;BABY;DESPESA;-R$ 1.275,00 ;Santander;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;MP  JLDECORACAO        Osasco        BRA;BABY;DESPESA;-R$ 1.133,00 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;MP  JLDECORACAO        Osasco        BRA;BABY;DESPESA;-R$ 1.133,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;MP  JLDECORACAO        Osasco        BRA;BABY;DESPESA;-R$ 1.133,00 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;PIX CRED PARCELADO;BABY;DESPESA;-R$ 636,15 ;Inter;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;PIX CRED PARCELADO;BABY;DESPESA;-R$ 636,15 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;PIX CRED PARCELADO;BABY;DESPESA;-R$ 313,73 ;Inter;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;PIX CRED PARCELADO;BABY;DESPESA;-R$ 313,73 ;Inter;Corrente;ESSENCIAIS
2025-10-19;NOVEMBRO;MP  JLDECORACAO        JOAO PESSOA   BRA;BABY;DESPESA;-R$ 300,00 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;25 - PLANO UNIMED OTTO;BABY;DESPESA;-R$ 280,00 ;Caixa;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;25 - PLANO UNIMED OTTO;BABY;DESPESA;-R$ 280,00 ;Caixa;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;25 - PLANO UNIMED OTTO;BABY;DESPESA;-R$ 280,00 ;Caixa;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;25 - PLANO UNIMED OTTO;BABY;DESPESA;-R$ 280,00 ;Caixa;Corrente;ESSENCIAIS
2025-07-01;JULHO;25 - PLANO UNIMED OTTO;BABY;DESPESA;-R$ 280,00 ;Caixa;Corrente;ESSENCIAIS
2025-06-01;JUNHO;25 - PLANO UNIMED OTTO;BABY;DESPESA;-R$ 280,00 ;Caixa;Corrente;ESSENCIAIS
2025-05-01;MAIO;25 - PLANO UNIMED OTTO;BABY;DESPESA;-R$ 280,00 ;Caixa;Corrente;ESSENCIAIS
2025-03-01;MARÇO;25 - PLANO UNIMED OTTO;BABY;DESPESA;-R$ 280,00 ;Caixa;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;25 - PLANO UNIMED OTTO;BABY;DESPESA;-R$ 280,00 ;Caixa;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;25 - PLANO UNIMED OTTO;BABY;DESPESA;-R$ 280,00 ;Caixa;Corrente;ESSENCIAIS
2025-11-01;NOVEMBRO;25 - PLANO UNIMED OTTO;BABY;DESPESA;-R$ 280,00 ;Santander;Corrente;ESSENCIAIS
2025-10-21;NOVEMBRO;SPORTS E TEXTIL        JOAO PESSOA   BRA;BABY;DESPESA;-R$ 231,25 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;LIVRARIA CASA COLEGIAL JOAO PESSOA   BRA;BABY;DESPESA;-R$ 120,14 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;ATACADO DO BEBE        JOAO PESSOA   BRA;BABY;DESPESA;-R$ 119,80 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-08;NOVEMBRO;FTB MANGABEIRA SHOPPIN JOAO PESSOA   BRA;BABY;DESPESA;-R$ 86,25 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;LIVRARIA CASA COLEGIAL JOAO PESSOA   BRA;BABY;DESPESA;-R$ 81,00 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;MEDERI DISTRIBUICAO E  JOAO PESSOA   BRA;BABY;DESPESA;-R$ 80,99 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;ACHADINHOS UTILIDADES  JOAO PESSOA   BRA;BABY;DESPESA;-R$ 80,00 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;LoopKids               JOAO PESSOA   BRA;BABY;DESPESA;-R$ 79,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;BABY SHOPPING          JOAO PESSOA   BRA;BABY;DESPESA;-R$ 79,42 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;CASA KIDS              JOAO PESSOA   BRA;BABY;DESPESA;-R$ 74,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;GI BABY                JOAO PESSOA   BRA;BABY;DESPESA;-R$ 73,40 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-05-01;MAIO;GI BABY                JOAO PESSOA   BRA;BABY;DESPESA;-R$ 73,40 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;TOP BRASIL             JOAO PESSOA   BRA;BABY;DESPESA;-R$ 72,90 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;ATERET                 JOAO PESSOA   BRA;BABY;DESPESA;-R$ 72,30 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;ATERET                 JOAO PESSOA   BRA;BABY;DESPESA;-R$ 72,30 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;AMAZON BR              SAO PAULO     BRA;BABY;DESPESA;-R$ 70,59 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;ACHADINHOS UTILIDADES  JOAO PESSOA   BRA;BABY;DESPESA;-R$ 70,00 ;Inter;Corrente;ESSENCIAIS
2025-05-01;MAIO;ACHADINHOS UTILIDADES  JOAO PESSOA   BRA;BABY;DESPESA;-R$ 70,00 ;Inter;Corrente;ESSENCIAIS
2025-08-08;NOVEMBRO;SHOPEE  SimboraAtacado S o Paulo     BRA;BABY;DESPESA;-R$ 69,99 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;PSI COM JOGOS          JOAO PESSOA   BRA;BABY;DESPESA;-R$ 67,50 ;Inter;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;PSI COM JOGOS          JOAO PESSOA   BRA;BABY;DESPESA;-R$ 67,50 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;PSI COM JOGOS          JOAO PESSOA   BRA;BABY;DESPESA;-R$ 57,92 ;Inter;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;PSI COM JOGOS          JOAO PESSOA   BRA;BABY;DESPESA;-R$ 57,92 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;AMAZONMKTPLC HUMBERTOV SAO PAULO     BRA;BABY;DESPESA;-R$ 56,29 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;ATERET MANAIRA FILIAL  JOAO PESSOA   BRA;BABY;DESPESA;-R$ 54,50 ;Inter;Corrente;ESSENCIAIS
2025-05-01;MAIO;ATERET MANAIRA FILIAL  JOAO PESSOA   BRA;BABY;DESPESA;-R$ 54,50 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-03-01;MARÇO;ATERET MANAIRA FILIAL  JOAO PESSOA   BRA;BABY;DESPESA;-R$ 54,50 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;DAYANE DINIZ FOTOGRAFI;BABY;DESPESA;-R$ 50,00 ;Santander;Corrente;ESSENCIAIS
2025-07-01;JULHO;LoopKids               JOAO PESSOA   BRA;BABY;DESPESA;-R$ 49,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-16;NOVEMBRO;LA FESTA PRIME         JOAO PESSOA   BRA;BABY;DESPESA;-R$ 45,89 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;DOUTOR KIDS LTDA       JOAO PESSOA   BRA;BABY;DESPESA;-R$ 45,00 ;Inter;Corrente;ESSENCIAIS
2025-10-31;NOVEMBRO;MEDERI DISTRIBUICAO E;BABY;DESPESA;-R$ 43,64 ;Santander;Corrente;ESSENCIAIS
2025-08-08;NOVEMBRO;SHOPEE  LOJADOKADINHO  Nova Igua u   BRA;BABY;DESPESA;-R$ 43,55 ;Inter;Corrente;ESSENCIAIS
2025-10-28;NOVEMBRO;EC *RAYSSAMIRELL;BABY;DESPESA;-R$ 40,79 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;AMAZON BR              SAO PAULO     BRA;BABY;DESPESA;-R$ 40,54 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;KELLY DE FATIMA CORREI JOAO PESSOA   BRA;BABY;DESPESA;-R$ 40,05 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;ACHADINHOS UTILIDADES  JOAO PESSOA   BRA;BABY;DESPESA;-R$ 40,00 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;YUPPIEKIDS;BABY;DESPESA;-R$ 40,00 ;Santander;Corrente;ESSENCIAIS
2025-05-01;MAIO;YUPPIEKIDS;BABY;DESPESA;-R$ 40,00 ;Santander;Corrente;ESSENCIAIS
2025-10-04;NOVEMBRO;YuppieKids             JOAO PESSOA   BRA;BABY;DESPESA;-R$ 40,00 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;AMAZON BR              SAO PAULO     BRA;BABY;DESPESA;-R$ 36,74 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;ACHADINHOS UTILIDADES  JOAO PESSOA   BRA;BABY;DESPESA;-R$ 30,00 ;Inter;Corrente;ESSENCIAIS
2025-10-15;NOVEMBRO;FotografeMais          JOAO PESSOA   BRA;BABY;DESPESA;-R$ 26,50 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;ATILAALAFFERREIRA;BABY;DESPESA;-R$ 26,00 ;Santander;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;AMAZONMKTPLC DAVILLAES SAO PAULO     BRA;BABY;DESPESA;-R$ 24,99 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;LevinComercio          JOAO PESSOA   BRA;BABY;DESPESA;-R$ 24,00 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;AMAZON BR              SAO PAULO     BRA;BABY;DESPESA;-R$ 21,89 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;LOOP KIDS              JOAO PESSOA   BRA;BABY;DESPESA;-R$ 20,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-01-01;JANEIRO;LOOP KIDS              JOAO PESSOA   BRA;BABY;DESPESA;-R$ 20,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;SHOPEE  SHPSTECNOLOGIA SAO PAULO     BRA;BABY;DESPESA;-R$ 18,37 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;SHOPEE  SHPSTECNOLOGIA SAO PAULO     BRA;BABY;DESPESA;-R$ 18,37 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;SHOPEE  SHPSTECNOLOGIA SAO PAULO     BRA;BABY;DESPESA;-R$ 18,37 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-05-01;MAIO;SHOPEE  SHPSTECNOLOGIA SAO PAULO     BRA;BABY;DESPESA;-R$ 18,37 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-03-01;MARÇO;SHOPEE  SHPSTECNOLOGIA SAO PAULO     BRA;BABY;DESPESA;-R$ 18,37 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;SHOPEE  SHPSTECNOLOGIA SAO PAULO     BRA;BABY;DESPESA;-R$ 18,37 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-01-15;NOVEMBRO;SHOPEE  SHPSTECNOLOGIA SAO PAULO     BRA;BABY;DESPESA;-R$ 18,37 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;Valdescefestas         JOAO PESSOA   BRA;BABY;DESPESA;-R$ 17,22 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;SHOPEE  SHPSTECNOLOGIA SAO PAULO     BRA;BABY;DESPESA;-R$ 16,87 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-22;NOVEMBRO;BANANA  PAI E FILHO    JOAO PESSOA   BRA;BABY;DESPESA;-R$ 16,00 ;Inter;Corrente;ESSENCIAIS
2025-10-14;NOVEMBRO;LIVRARIA CASA COLEGIAL JOAO PESSOA   BRA;BABY;DESPESA;-R$ 11,10 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;BANANA  PAI E FILHO    JOAO PESSOA   BRA;BABY;DESPESA;-R$ 11,00 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;ACHADINHOS UTILIDADES  JOAO PESSOA   BRA;BABY;DESPESA;-R$ 10,00 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;KELLY DE FATIMA CORREI JOAO PESSOA   BRA;BABY;DESPESA;-R$ 9,35 ;Inter;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;KELLY DE FATIMA CORREI JOAO PESSOA   BRA;BABY;DESPESA;-R$ 9,35 ;Inter;Corrente;ESSENCIAIS
2025-10-14;NOVEMBRO;FOTOGRAFEMAIS          JOAO PESSOA   BRA;BABY;DESPESA;-R$ 3,50 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;CENTRO DE DEPILACAO D  JOAO PESSOA   BRA;BELEZA;DESPESA;-R$ 181,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;GLEUCIA ESTUDIO DE BEL JOAO PESSOA   BRA;BELEZA;DESPESA;-R$ 115,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;GLEUCIA ESTUDIO DE BEL JOAO PESSOA   BRA;BELEZA;DESPESA;-R$ 105,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;AURORA BELEZARIA       Joao Pessoa   BRA;BELEZA;DESPESA;-R$ 95,80 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;AURORA BELEZARIA       Joao Pessoa   BRA;BELEZA;DESPESA;-R$ 70,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;STELLA FERNANDES BEAUT JOAO PESSOA   BRA;BELEZA;DESPESA;-R$ 49,03 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;Achilesandrede         JOAO PESSOA   BRA;BELEZA;DESPESA;-R$ 45,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;AURORA BELEZARIA;BELEZA;DESPESA;-R$ 43,19 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-05-01;MAIO;AURORA BELEZARIA;BELEZA;DESPESA;-R$ 43,19 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;AURORA BELEZARIA;BELEZA;DESPESA;-R$ 43,17 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;AURORA BELEZARIA;BELEZA;DESPESA;-R$ 43,17 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;Achilesandrede         JOAO PESSOA   BRA;BELEZA;DESPESA;-R$ 40,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-02-01;FEVEREIRO;ACHILESANDREDE;BELEZA;DESPESA;-R$ 40,00 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-01-01;JANEIRO;ACHILESANDREDE;BELEZA;DESPESA;-R$ 40,00 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;AURORA BELEZARIA;BELEZA;DESPESA;-R$ 40,00 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-05-01;MAIO;AURORA BELEZARIA;BELEZA;DESPESA;-R$ 40,00 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-05-01;MAIO;EXTRA COMBUSTIVEIS     Campina Grand BRA;COMBUSTÍVEL;DESPESA;-R$ 169,00 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;POSTO OPCAO            JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 150,00 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;POSTO QUALITY          JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 150,00 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;AUTO POSTO DE COMBUSTI JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 150,00 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;POSTO ALTERNATIVA DE C CABEDELO      BRA;COMBUSTÍVEL;DESPESA;-R$ 150,00 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;POSTO DE COMBUSTIVEL T Joao Pessoa   BRA;COMBUSTÍVEL;DESPESA;-R$ 141,90 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;POSTO EPITACIO;COMBUSTÍVEL;DESPESA;-R$ 110,94 ;Santander;Corrente;ESSENCIAIS
2025-04-01;ABRIL;POSTO OPCAO            JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;POSTO EPITACIO         JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;POSTO NOVA BANCARIOS   JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;POSTO OPCAO            JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;POSTO OPCAO            JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;POSTO EPITACIO;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Santander;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;POSTO EPITACIO;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Santander;Corrente;ESSENCIAIS
2025-07-01;JULHO;POSTO OPCAO            JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;PostoJr                JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;POSTO EPITACIO         JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;POSTO NOVA BEIRA RIO   JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;POSTO OPCAO            JOAO PESSOA   BRA;COMBUSTÍVEL;DESPESA;-R$ 100,00 ;Inter;Corrente;ESSENCIAIS
